total_edges,6924035
0,0
1,196205
2,228623
3,229985
4,242208
5,244393
6,246468
7,246652
8,250464
9,252858
10,253699
11,262174
12,266435
13,267142
14,268336
15,270454
16,276098
17,298280
18,299478
19,302516
20,304342
21,305917
22,306531
23,306584
24,308245
25,309085
26,309408
27,312417
28,312617
29,312775
30,312895
31,313527
32,313555
33,315318
34,316083
35,316254
36,318119
37,321761
38,322146
39,322234
40,323044
41,323336
42,323346
43,324381
44,324634
45,324796
46,327773
47,327797
48,327851
49,328070
50,328117
51,328726
52,329347
53,329385
54,329938
55,330057
56,330628
57,330954
58,331603
59,331749
60,331878
61,332123
62,332282
63,332391
64,332486
65,332558
66,332932
67,333391
68,333563
69,333738
70,333799
71,333833
72,334206
73,334644
74,335124
75,335204
76,335240
77,335265
78,335568
79,336222
80,336290
81,336407
82,336439
83,336541
84,336613
85,336629
86,336704
87,339835
88,340013
89,340183
90,340246
91,340496
92,340517
93,340656
94,340799
95,340909
96,340937
97,340989
98,341130
99,341362
100,341388
101,341446
102,341684
103,341782
104,341790
105,341796
106,341820
107,341845
108,341876
109,341935
110,341938
111,342088
112,342115
113,342144
114,342179
115,342226
116,342226
117,343058
118,343206
119,343217
120,343312
121,343395
122,343941
123,343990
124,344002
125,344055
126,344096
127,344120
128,344145
129,344221
130,344260
131,344271
132,344561
133,344640
134,344766
135,345014
136,345032
137,345050
138,345053
139,345089
140,345263
141,345292
142,345331
143,345372
144,345373
145,345449
146,345457
147,345479
148,345541
149,346000
150,346015
151,346122
152,346253
153,346255
154,346340
155,346368
156,346484
157,346765
158,346765
159,346766
160,346772
161,346795
162,346998
163,347110
164,347110
165,347127
166,347167
167,347181
168,347191
169,347278
170,347331
171,347332
172,347338
173,347338
174,347345
175,347345
176,347359
177,347372
178,347385
179,347392
180,347406
181,347425
182,347425
183,347427
184,347428
185,347546
186,347615
187,347617
188,347640
189,347645
190,347656
191,347668
192,347683
193,347686
194,347837
195,347837
196,347869
197,348117
198,348265
199,348625
200,348657
201,348798
202,348800
