total_edges,3062117
0,0
1,240542
2,245175
3,251111
4,255553
5,264642
6,265727
7,267391
8,267672
9,268303
10,269056
11,269065
12,270090
13,270620
14,283193
15,283853
16,285658
17,285965
18,285967
19,286503
20,287154
21,287759
22,289071
23,289144
24,289534
25,289542
26,291279
27,291563
28,291723
29,292408
30,292549
31,292707
32,292979
33,293105
34,293836
35,294061
36,294248
37,294845
38,295200
39,295202
40,295830
41,295830
42,295870
43,296116
44,296365
45,296485
46,296485
47,296764
48,296764
49,296806
50,296806
51,296935
52,296978
53,298071
54,298485
55,298488
56,298631
57,298862
58,299388
59,300054
60,300353
61,300980
62,301317
63,301462
64,301462
65,301816
66,301975
67,301975
68,301997
69,302452
70,302666
71,302667
72,302992
73,304202
74,304202
75,304270
76,304407
77,304443
78,304675
79,304675
80,305434
81,305502
82,305569
83,306341
84,306384
85,306766
86,306811
87,306928
88,307018
89,308309
90,309038
91,309373
92,311433
93,311517
94,311967
95,312289
96,312449
97,312449
98,312551
99,312660
100,312811
101,312924
102,312924
103,312942
104,312942
105,313040
106,313040
107,313058
108,313087
109,313093
110,313112
111,313112
112,313443
113,313547
114,313589
115,313832
116,313868
117,314001
118,314090
119,314106
120,314131
121,314131
122,314215
123,314446
124,314479
125,314590
126,314592
127,315153
128,320229
129,320508
130,320833
131,320833
132,320867
133,320924
134,320969
135,320969
136,320991
137,321160
138,321160
139,321279
140,321330
141,321340
142,321503
143,321891
144,322042
145,322101
146,322118
147,322170
148,322218
149,322264
150,322268
151,322324
152,322381
153,322678
154,322945
155,323008
156,323279
157,323279
158,323316
159,323363
160,323363
161,323432
162,323472
163,323529
164,323580
165,323695
166,323744
167,323839
168,324220
169,324262
170,324396
171,324431
172,324494
173,324541
174,324624
175,324678
176,324743
177,324743
178,324822
179,325339
180,325395
181,325421
182,325451
183,325597
184,325642
185,325680
186,325682
187,325759
188,325822
189,325824
190,325978
191,326076
192,326076
193,326087
194,326095
195,326096
196,326401
197,326486
198,326489
199,326522
200,326539
201,326553
202,326581
203,326581
204,326597
205,326642
206,326642
207,326690
208,326795
209,326934
210,326960
211,326960
212,327058
213,327058
214,327063
215,327063
216,327082
217,327127
218,327127
219,327127
220,327180
221,327230
222,327284
223,327307
224,327345
225,327456
226,327511
227,327538
228,327541
229,327556
230,327556
231,327601
232,327601
233,327635
234,327635
235,327732
236,327737
237,327840
238,328097
239,328114
240,328114
241,328116
242,328168
243,328168
244,328176
245,328213
246,328213
247,328295
248,328437
249,328510
250,328533
251,328617
252,328642
253,328695
254,328730
255,328818
256,328828
257,328829
258,329045
259,329143
260,329169
261,329214
262,329226
263,329259
264,332468
265,332966
266,333039
267,333063
268,333082
269,333082
270,333120
271,333120
272,333120
273,333132
274,333158
275,333199
276,333224
277,333230
278,333230
279,333246
280,333246
281,333253
282,333253
283,333290
284,333297
285,333297
286,333333
287,333400
288,333401
289,333403
290,333408
291,333441
292,333486
293,333490
294,333494
295,333554
296,333599
297,333653
298,333830
299,333830
300,333832
301,333832
302,333843
303,333843
304,333916
305,333937
306,333964
307,334021
308,334057
309,334057
310,334341
311,334354
312,334381
313,334381
314,334388
315,334388
316,334398
317,334398
318,334417
319,334433
320,334433
321,334503
322,334503
323,334521
324,334743
325,334753
326,334753
327,334756
328,334756
329,334779
330,334782
331,334809
332,334809
333,334874
334,334895
335,335064
336,335163
337,335208
338,335239
339,335919
340,335971
341,336118
342,336125
343,336132
344,336165
345,336186
346,336237
347,336448
348,336619
349,336650
350,336676
351,336676
352,336729
353,336753
354,336805
355,336815
356,336819
357,336847
358,336902
359,336902
360,336922
361,336941
362,337007
363,337062
364,337124
365,337177
366,337259
367,337303
368,337303
369,337348
370,337370
371,337371
372,337372
373,337427
374,337427
375,337450
376,337485
377,337513
378,337520
379,338006
380,338029
381,338029
382,338029
383,338060
384,338072
385,338072
386,338081
387,338118
388,338142
389,338155
390,338155
391,338168
392,338189
393,338189
394,338190
395,338190
396,338224
397,338797
398,339067
399,339109
