total_edges,6924035
0,0
1,229129
2,260243
3,267843
4,280969
5,281355
6,290217
7,295234
8,297245
9,299332
10,301357
11,302448
12,302969
13,303278
14,311540
15,312213
16,314169
17,316230
18,316412
19,317817
20,318304
21,319224
22,319443
23,319473
24,319514
25,321937
26,325908
27,326667
28,326974
29,327518
30,327964
31,328090
32,328203
33,328307
34,328375
35,328423
36,328443
37,328580
38,328625
39,328627
40,328873
41,329696
42,330161
43,331102
44,331332
45,331483
46,332671
47,333741
48,334723
49,335219
50,335567
51,335708
52,336374
53,336520
54,336913
55,337405
56,337607
57,338012
58,338140
59,338725
60,338941
61,339536
62,339918
63,340044
64,340659
65,340729
66,341026
67,341263
68,341316
69,341601
70,342060
71,342931
72,342955
73,343382
74,343901
75,346978
76,347145
77,347595
78,347737
79,348012
80,348040
81,348204
82,348540
83,348549
84,348742
85,348799
86,348824
87,348893
88,348899
89,348911
90,348987
91,348994
92,348994
93,348994
94,349022
95,349161
96,349360
97,349446
98,349649
99,349710
100,349964
101,350300
102,350557
103,350571
104,350653
105,351004
106,351040
107,351072
108,351369
109,351375
110,351522
111,352979
112,353044
113,353068
114,353158
115,353281
116,353449
117,353483
118,353831
119,353839
120,353929
121,354104
122,354225
123,354464
124,354477
125,354603
126,354764
127,354882
128,355046
129,355170
130,355539
131,355571
132,355621
133,355679
134,355810
135,356016
136,356016
137,356021
138,356075
139,356400
140,356584
141,356625
142,356632
143,356645
144,356651
145,356654
146,356672
147,356684
148,356760
149,356772
150,356774
151,356816
152,356819
153,356848
154,356853
155,356853
156,356856
157,356858
158,357207
159,357231
160,357337
161,357388
162,357792
163,358055
164,358267
165,358427
166,358526
167,358809
168,358933
169,358997
170,359046
171,359264
172,359330
173,359375
174,359391
175,359411
176,359413
177,359609
178,359731
179,359762
180,360361
181,360418
182,360475
183,360560
184,360588
185,360592
186,360814
187,360851
188,360928
189,360933
190,360952
191,360954
192,360969
193,361021
194,361073
195,363369
196,363426
197,363545
198,363584
199,363686
200,363745
201,363807
202,364071
