total_edges,3062117
0,0
1,195640
2,203409
3,212474
4,212474
5,212891
6,213345
7,220673
8,220796
9,220796
10,220908
11,220908
12,222105
13,222418
14,222468
15,222468
16,223353
17,223381
18,223381
19,223411
20,223538
21,223683
22,223892
23,224480
24,224756
25,226874
26,229005
27,229146
28,231849
29,231950
30,231992
31,232499
32,232856
33,233571
34,233596
35,233807
36,233807
37,233824
38,233824
39,233852
40,233925
41,234320
42,234320
43,234588
44,234612
45,234612
46,234641
47,234654
48,234759
49,234880
50,234893
51,234893
52,234899
53,235071
54,235080
55,235086
56,235086
57,235087
58,235722
59,236141
60,236166
61,236209
62,236211
63,236211
64,236244
65,236258
66,236264
67,236264
68,236292
69,236304
70,236320
71,236320
72,236442
73,236498
74,236566
75,238526
76,238560
77,238585
78,238660
79,238725
80,238784
81,238865
82,238945
83,238945
84,239123
85,239129
86,239129
87,239181
88,239190
89,239241
90,239291
91,239627
92,239721
93,239723
94,239723
95,239746
96,239815
97,239815
98,239819
99,239824
100,239827
101,239849
102,239880
103,239883
104,239899
105,239899
106,239899
107,239901
108,239906
109,239949
110,240072
111,240081
112,240104
113,240114
114,240118
115,240118
116,240134
117,240158
118,240166
119,240166
120,240174
121,240262
122,240292
123,240303
124,240381
125,240384
126,240384
127,240384
128,240386
129,240465
130,240601
131,240601
132,240622
133,240622
134,240628
135,240628
136,240631
137,240634
138,240637
139,240645
140,240650
141,240657
142,240657
143,240665
144,240672
145,240702
146,240712
147,240713
148,240713
149,240729
150,240729
151,240783
152,240801
153,240807
154,240807
155,240807
156,240807
157,240818
158,240818
159,240818
160,240824
161,240826
162,240829
163,240830
164,241024
165,241054
166,241113
167,241217
168,241217
169,241223
170,241223
171,241619
172,241667
173,241685
174,241685
175,241702
176,241771
177,241801
178,241842
179,241945
180,242082
181,242082
182,242082
183,242085
184,242087
185,242087
186,242246
187,242254
188,242257
189,242260
190,242260
191,242261
192,242267
193,242268
194,242268
195,242268
196,242389
197,242394
198,242394
199,242394
200,242420
201,242529
202,242529
203,242547
204,242549
205,242552
206,242559
207,242560
208,242560
209,242566
210,242627
211,242627
212,242627
213,242682
214,242685
215,242754
216,242755
217,242756
218,242786
219,242791
220,242878
221,242882
222,242882
223,242970
224,242972
225,242975
226,242975
227,242983
228,242983
229,242983
230,242984
231,242984
232,243007
233,243007
234,243023
235,243023
236,243024
237,243091
238,243095
239,243148
240,243148
241,243167
242,243167
243,243170
244,243170
245,243174
246,243174
247,243174
248,243174
249,243174
250,243227
251,243227
252,243227
253,243227
254,243235
255,243241
256,243243
257,243243
258,243709
259,243735
260,243739
261,243740
262,243743
263,243756
264,243756
265,243774
266,243774
267,243774
268,243781
269,243789
270,243789
271,243789
272,243790
273,243798
274,243814
275,243850
276,243979
277,243981
278,243985
279,243988
280,243991
281,243991
282,243992
283,243992
284,243992
285,243992
286,243992
287,243993
288,243993
289,243994
290,244004
291,244004
292,244007
293,244013
294,244035
295,244035
296,244035
297,244035
298,244036
299,244036
300,244093
301,244095
302,244095
303,244128
304,244135
305,244136
306,244155
307,244155
308,244155
309,244155
310,244156
311,244156
312,244156
313,244157
314,244169
315,244205
316,244205
317,244205
318,244205
319,244205
320,244210
321,244210
322,244211
323,244211
324,244215
325,244215
326,244223
327,244245
328,244260
329,244260
330,244260
331,244265
332,244273
333,244274
334,244283
335,244284
336,244394
337,244400
338,244401
339,244404
340,244410
341,244412
342,244412
343,244414
344,244420
345,244427
346,244508
347,244545
348,244708
349,244710
350,244718
351,244721
352,244722
353,244725
354,244725
355,244726
356,244727
357,244733
358,244736
359,244736
360,244745
361,244792
362,244794
363,244794
364,244794
365,244811
366,244813
367,244813
368,244824
369,244824
370,244824
371,244824
372,244824
373,244824
374,244825
375,244825
376,244846
377,244847
378,244847
379,244847
380,244847
381,244847
382,244851
383,244853
384,244853
385,244853
386,244883
387,244883
388,244892
389,244893
390,244893
391,244894
392,245593
393,245658
394,245804
395,245804
396,245804
397,245853
398,245853
399,245856
