total_edges,3062117
0,0
1,192171
2,194713
3,204204
4,206650
5,211243
6,220492
7,221741
8,222551
9,223066
10,223270
11,225352
12,225490
13,225521
14,225794
15,225880
16,226403
17,226615
18,230058
19,230660
20,230733
21,231091
22,231266
23,231419
24,231674
25,231710
26,232208
27,232358
28,232436
29,232448
30,232582
31,232642
32,232792
33,232833
34,232840
35,232884
36,232948
37,232977
38,233038
39,233184
40,233241
41,233846
42,234120
43,234471
44,234713
45,235065
46,235267
47,235364
48,235418
49,235440
50,235454
51,235571
52,236357
53,236530
54,236813
55,237016
56,237154
57,237254
58,237276
59,237418
60,237501
61,237646
62,238003
63,238019
64,238084
65,238085
66,238094
67,238097
68,238112
69,238244
70,238402
71,238424
72,238428
73,238429
74,238469
75,238538
76,238550
77,238559
78,238575
79,238711
80,238744
81,238991
82,238992
83,239062
84,239068
85,239087
86,239295
87,239303
88,239303
89,239308
90,239311
91,239322
92,239388
93,239463
94,239466
95,239476
96,239483
97,239507
98,239508
99,239610
100,239620
101,239638
102,239647
103,239713
104,239714
105,239721
106,239722
107,239723
108,239785
109,239805
110,239812
111,239819
112,239847
113,239860
114,239861
115,239862
116,239862
117,239862
118,239917
119,239934
120,239936
121,239936
122,239939
123,239972
124,239975
125,239976
126,240006
127,240006
128,240233
129,240241
130,240261
131,240333
132,240348
133,240378
134,240384
135,240397
136,240402
137,240409
138,240473
139,240481
140,240485
141,240495
142,240501
143,240526
144,240553
145,240553
146,240668
147,240688
148,240689
149,240691
150,240701
151,240702
152,240706
153,240712
154,240712
155,240724
156,240724
157,240724
158,240766
159,240768
160,240779
161,240808
162,240816
163,240818
164,240823
165,240833
166,240877
167,240889
168,240893
169,240953
170,240989
171,240994
172,241008
173,241025
174,241030
175,241030
176,241031
177,241036
178,241058
179,241071
180,241072
181,241080
182,241081
183,241087
184,241092
185,241123
186,241173
187,241242
188,241244
189,241245
190,241246
191,241247
192,241265
193,241274
194,241455
195,243197
196,243197
197,243202
198,243209
199,243210
200,243210
201,243232
202,243244
203,243244
204,243244
205,243251
206,243253
207,243254
208,243254
209,243292
210,243296
211,243297
212,243299
213,243300
214,243306
215,243309
216,243310
217,243311
218,243316
219,243322
220,243382
221,243400
222,243409
223,243454
224,244674
225,246023
226,246032
227,246037
228,246078
229,246080
230,246107
231,246149
232,246150
233,246153
234,246155
235,246170
236,246184
237,246185
238,246190
239,246190
240,246197
241,246201
242,246202
243,246206
244,246271
245,246271
246,246289
247,246305
248,246305
249,246307
250,246314
251,246526
252,246531
253,246536
254,246536
255,246595
256,246625
257,246625
258,246649
259,246663
260,246663
261,246663
262,246667
263,246667
264,246726
265,246778
266,246781
267,246782
268,246788
269,246788
270,246798
271,246803
272,246804
273,246807
274,246807
275,246807
276,246829
277,246862
278,246996
279,247002
280,247089
281,247093
282,247702
283,247712
284,247720
285,247872
286,247872
287,247883
288,247890
289,247892
290,247912
291,247913
292,247916
293,247916
294,247962
295,247963
296,247983
297,247984
298,248025
299,248025
300,248029
301,248034
302,248035
303,248035
304,248035
305,248043
306,248050
307,248060
308,248067
309,248068
310,248079
311,248079
312,248091
313,248186
314,248371
315,248386
316,248410
317,248410
318,248414
319,248456
320,248464
321,248477
322,248477
323,248478
324,248479
325,248480
326,248480
327,248480
328,248488
329,248489
330,248491
331,248512
332,248514
333,248589
334,248591
335,248632
336,248634
337,248634
338,248639
339,248642
340,248659
341,248659
342,248659
343,248659
344,248660
345,248670
346,248710
347,248711
348,248711
349,248717
350,248719
351,248807
352,248807
353,248807
354,248807
355,248809
356,248809
357,248810
358,248826
359,248830
360,248831
361,248835
362,248835
363,248843
364,248843
365,248852
366,248884
367,248884
368,248885
369,248885
370,248887
371,248887
372,248889
373,248907
374,248908
375,248908
376,248922
377,248932
378,248933
379,248940
380,248942
381,248942
382,248947
383,248947
384,248947
385,248947
386,248947
387,248947
388,248948
389,248948
390,248948
391,248948
392,248952
393,248956
394,248975
395,248979
396,248980
397,248986
398,248986
399,248987
